epoch,time_s_unc,spacecraft,type,r_x_GSE,r_y_GSE,r_z_GSE,delay_s,ni_up,ni_dw,v_x_GSE_up,v_x_GSE_dw,v_y_GSE_up,v_y_GSE_dw,v_z_GSE_up,v_z_GSE_dw,method,Nx,Ny,Nz,v_sh,ni_up_unc,ni_dw_unc,delay_s_unc,v_x_GSE_up_unc,v_x_GSE_dw_unc,v_y_GSE_up_unc,v_y_GSE_dw_unc,v_z_GSE_up_unc,v_z_GSE_dw_unc,Nx_unc,Ny_unc,Nz_unc,v_sh_unc
2004-11-07    17:54:02.8,22,ace,FF,241.506,24.482,-16.105,4010.52,17,35.5,-483.6,-582.1,6.1,-67.4,-15.4,-12.1,RH08,-0.293,0.836,-0.464,92.9,1,3,1450.74,6.4,13.9,2.4,6,5.2,2.9,0.034,0.014,0.427,2.8
2004-11-07    17:59:05.2,60,wind,FF,198.977,54.615,-9.202,1714.8,18.1,41,-448.6,-619.8,32.1,-18.3,33.8,15.4,RH08,-0.978,-0.164,0.128,751.2,0.8,5.4,68.52,7.9,15.1,4.3,7,8.6,6.5,0.002,0.009,0.128,27.9
2004-11-08    04:20:04.7,20,ace,FR,241.681,24.014,-15.875,1723.98,11.4,4,-613.4,-737.6,40.1,21.4,38.7,26.3,RH08,-0.28,0.8,0.531,225,0.6,0.9,226.5,1.2,1.4,13.4,4.1,5.7,4.2,0.014,0.005,0.474,3.1
2004-11-09    09:25:32.5,60,wind,FF,199.677,59.75,-8.293,1498.74,0.8,5.4,-586.1,-743,-0.3,-1,-34.3,-167.5,RH08,-0.976,0.146,-0.162,784.8,0.3,0.5,65.82,18.4,9.8,11.2,25,20.7,15.1,0.004,0.013,0.161,18.9
2004-11-09    18:25:58.9,60,wind,FF,199.808,60.87,-8.1,1521.96,9.4,30.7,-635.9,-778.5,-7.9,-68.9,-33.4,-58.3,RH08,-0.981,-0.147,-0.128,845.7,0.3,1.5,39.900000000000006,1.5,5.9,2.8,6.6,4.8,16.8,0.004,0.022,0.128,9.3
2004-11-11    16:43:52.2,20,ace,FF,242.862,20.179,-13.915,3071.58,5.2,10,-545.2,-585.3,3.3,-5.4,-23.4,-83.1,RH08,-0.159,-0.976,0.151,95.3,0.3,1.4,243,1.1,4.4,1.1,3.1,2.5,2.4,0.019,0.005,0.15,1.9
2005-01-08    00:15:34.5,20,wind,FF,254.543,33.934,19.69,4716.0599999999995,29.7,43.7,-524.8,-545,35.6,49.1,-4.6,-5.5,RH08,-0.218,-0.404,-0.888,107.5,3.4,8.3,1367.46,1.2,3.3,2,4.9,1.1,5.5,0.014,0.012,0.502,14.8
2005-01-11    19:57:32.9,40,ace,FF,227.357,-39.861,21.879,2940.42,23,31.9,-400.9,-417.7,-46.4,-52.7,12.3,23.4,RH08,-0.99,-0.113,0.084,469.6,1.9,2.4,55.14,4.1,5.5,2.9,13.7,3.3,11.5,0.004,0.025,0.084,3.4
2005-01-16    09:27:22.5,50,wind,FF,256.95,6.411,19.42,2865.6,2.9,5.9,-502,-538.2,25.8,28.2,3.6,-33.8,RH08,-0.999,0.009,0.05,568.2,0.4,0.3,20.580000000000002,5.7,2.8,4.2,3.6,5.3,4.1,0.001,0.017,0.05,1.2
2005-01-17    07:15:57.1,60,ace,FF,224.417,-37.466,22.053,2025.66,4.3,9.1,-526.7,-608.4,25.9,52,22.4,55.7,RH08,-0.965,0.145,0.218,687.8,0.4,0.7,129.60000000000002,7.1,5.8,3.7,6.2,5.6,4.5,0.002,0.009,0.214,2.2
2005-01-21    16:47:26.5,60,ace,FF,222.229,-35.067,21.586,1298.34,5.9,15.9,-598.3,-898.2,-16.1,-43.9,-13.1,-18.2,RH08,-0.998,-0.061,-0.006,1076.6,0.6,3.1,11.46,23.6,16.4,14.4,29.1,20.6,30.9,0.001,0.009,0.006,8.7
2005-02-20    15:32:13.5,30,wind,SF,231.404,-91.596,5.224,3624.4199999999996,3.5,5.9,-434.3,-447.4,-5.5,-19.3,-15.3,-19.8,RH08,-0.512,0.086,0.855,214.1,0.3,0.3,1645.14,1.6,3.7,1.3,4.3,2.1,3.7,0.017,0.033,0.532,0.9
2005-04-05    02:33:32.3,30,ace,FR,233.296,40.221,-22.331,5659.62,10,3.8,-562.3,-664.1,77.7,-12.3,8,-7.3,RH08,-0.533,-0.842,-0.084,150.2,1.2,0.2,195.72,16.2,7.3,12.6,4.1,31.3,6.6,0.019,0.012,0.084,3.7
2005-04-05    02:55:10.5,30,wind,FR,199.77,-38.974,-16.56,2546.1000000000004,7.2,3.7,-570.4,-648.5,41.8,29.3,26.9,24.7,RH08,-0.988,-0.148,-0.05,472,0.4,0.3,31.92,11.6,12.8,9.7,39.9,22.4,18.5,0.003,0.019,0.05,3.3
2005-04-15    22:16:40.5,80,wind,SF,199.26,1.692,-16.2,2019.8400000000001,1.8,1.3,-470.3,-510.1,2.8,20.2,-37.3,-27,RH08,-0.435,-0.743,-0.508,229.7,0.1,0.1,464.15999999999997,5.9,3.4,9.7,6.4,8.6,2.2,0.011,0.008,0.459,5.6
2005-04-29    15:08:58.5,20,wind,FF,201.42,49.012,-11.453,3137.04,13.5,19.7,-370.2,-385,-12.1,-24.9,-3.4,6.1,RH08,-0.679,-0.054,-0.732,266,0.5,2,1044.24,1,2.8,1.1,3.1,1.1,1.4,0.018,0.015,0.56,0.7
2005-05-06    12:03:39.9,50,ace,FF,247.919,16.71,-16.448,3703.56,10.9,24,-354.8,-384.8,-24.4,-39.4,9.7,11.5,RH08,-0.952,-0.301,0.061,406.4,0.6,2,16.740000000000002,1.1,1.4,1.5,1.3,1.5,1.1,0.004,0.013,0.061,0.4
2005-05-06    12:08:37.5,30,wind,FF,205.158,69.443,-7.512,3222.06,9.3,14.6,-358.8,-382.1,-11.6,-26.7,1.5,-4.4,RH08,-0.941,-0.334,-0.05,416.8,0.1,0.4,13.860000000000001,0.7,1.3,0.6,1,0.5,1.8,0.004,0.012,0.05,0.3
2005-05-07    18:18:30.7,50,ace,FF,248.326,15.234,-15.741,6638.16,19,33.7,-375.6,-403.1,-44.5,-53.4,-8.3,-5.5,RH08,-0.343,0.797,0.497,98.5,1.4,3.3,1022.1,1.4,1.8,2,2,3.3,2.5,0.02,0.009,0.451,0.5
2005-05-07    18:26:16.5,60,wind,FF,205.88,72.843,-6.719,3021,17.9,25.9,-379.5,-404.8,-43.1,-39.8,-25.6,-21.4,RH08,-0.932,-0.259,0.251,437.9,0.9,0.9,160.08,1.8,1.4,2.8,0.1,1.5,2.6,0.012,0.03,0.246,1.2
2005-05-08    17:01:01.5,70,wind,FR,206.42,75.279,-6.12,1674.8999999999999,9.8,5.9,-665.8,-734.5,-13.7,-53.7,50.6,35.7,RH08,-0.732,0.399,0.553,476,0.1,0.2,320.52,6.2,4.1,10.4,5.5,13,12.8,0.033,0.058,0.488,4.1
2005-05-15    02:10:40.5,360,wind,FF,210.155,89.07,-1.925,1639.26,4.8,23.3,-482.7,-787.2,-58.2,-141.7,-30.4,-11.6,RH08,-0.964,-0.232,0.128,857.5,0.4,7.2,35.58,23.1,24,15.7,20.6,17.1,79.7,0.006,0.021,0.128,10.9
2005-05-28    03:23:25.5,30,wind,FF,222.18,100.13,6.57,3819.66,10.2,20.7,-276,-312,-5.5,-18.6,-30.2,-48.1,RH08,-0.972,0.06,-0.229,353.2,0.7,0.5,175.86,1.7,3.4,0.8,1.1,5.6,3.6,0.004,0.017,0.225,0.9
2005-05-29    08:59:31.5,30,wind,FF,223.759,100.18,7.349,-178.74,6.6,6.3,-370.3,-464.7,13.4,-2.3,9.4,-9.4,RH08,-0.116,-0.906,-0.408,-78.6,0.8,0.4,57976.32,4.8,7.8,10.8,9.4,5.9,4,0.008,0.008,0.384,1530.8
2005-06-14    17:53:52.2,50,ace,FF,244.304,-32.574,10.941,3843.72,7.1,12.7,-443.4,-521.1,0.8,22.7,26.5,68,RH08,-0.503,-0.189,-0.844,203.6,0.7,1.5,1265.04,1.3,4.1,2.9,3,2.9,2.9,0.01,0.006,0.539,1.5
2005-06-14    17:55:40.5,30,wind,FF,243.687,87.113,16.19,3482.88,6.5,14.1,-435.4,-515.7,2.6,6.1,2.9,55.4,RH08,-0.612,0.07,-0.788,284.6,1.9,2.2,990.36,1.5,7,3,9,8,11.1,0.015,0.008,0.559,2.9
2005-06-16    08:08:57.0,60,ace,FF,243.434,-33.914,11.966,7561.2,6.2,7.2,-464.2,-523.4,16.5,-4.7,19.8,54.5,RH08,-0.281,-0.267,-0.922,52.4,0.5,0.8,3025.44,3.5,6,6.9,2.9,1.3,5.1,0.013,0.013,0.455,12.4
2005-06-16    08:09:10.5,40,wind,FF,245.3,84.162,16.83,2530.7400000000002,4.1,7.7,-465.4,-530.5,-4.5,-32.8,-8.2,29.6,RH08,-0.978,-0.147,0.151,620.6,0.8,1.2,96.78,2,2.4,2.2,4,6.7,9.3,0.003,0.014,0.15,10.6
2005-07-10    02:42:31.5,40,wind,FF,264.48,18.036,21.35,3091.26,7.3,13,-348.1,-420.2,-11.8,-4.3,6.5,30,RH08,-0.992,0.113,-0.061,540.5,0.8,3.1,85.86,9.7,5,3.8,6.2,10.5,12.1,0.004,0.027,0.061,14.7
2005-07-10    02:47:09.6,60,ace,FF,233.64,-39.579,22.31,2958.48,9.4,17.4,-355.6,-416.8,-7.3,9.3,15.4,34,RH08,-0.982,0.077,0.173,493.4,0.4,1.5,136.79999999999998,1.3,4.6,3.6,6.1,4.1,5.9,0.002,0.014,0.171,1.9
2005-07-16    01:40:58.5,40,wind,FF,264.31,-1.894,20.7,3632.4,8.6,14.7,-390.3,-417,15.5,35,20.8,11.9,RH08,-0.871,0.435,-0.229,421.8,0.5,0.7,143.88,1.4,0.9,2,2,0.8,4,0.015,0.027,0.225,1.7
2005-07-16    16:10:04.5,30,wind,FF,264.181,-3.978,20.6,-22156.86,8.6,13.2,-408.8,-429.9,15.8,30.2,-17.6,-16.5,RH08,-0.013,0.329,0.944,10.6,0.7,0.6,395789.88,2.6,1.5,1.7,2.2,2.6,1.4,0.02,0.01,0.407,1
2005-07-17    00:52:55.5,70,wind,FF,264.1,-5.242,20.536,3994.2,6.9,11.4,-419.8,-438.7,38.9,87.6,-6.5,-18.7,RH08,-0.569,-0.236,-0.788,255.6,0.3,0.9,1006.74,0.9,3.4,1.3,1.7,1.4,2.1,0.009,0.012,0.559,0.9
2005-08-01    06:00:52.5,40,wind,FF,257.73,-54.954,15.99,2187.54,3.3,5.9,-500.5,-530.9,-30.3,-30.6,-22.9,-91.1,RH08,-0.586,0.005,-0.81,479.6,0.2,0.5,671.2199999999999,5.2,11.7,2.9,7.5,5.7,13.3,0.036,0.026,0.554,4.5
2005-08-13    01:49:43.5,20,wind,FF,245.099,-82.333,9.89,2925.54,19.7,25.8,-364.9,-387.8,-11.2,-11.6,-25.4,-22.4,RH08,-0.3,-0.137,-0.944,152.3,0.6,0.6,1193.1000000000001,1.5,2.3,1.3,0.8,2.2,2.1,0.028,0.017,0.407,1.8
2005-08-21    15:34:22.5,90,wind,SF,233.951,-96.139,4.681,2984.3399999999997,53.4,5.3,-388.9,-427,-66.1,-30.6,18.5,4.6,RH08,-0.892,-0.282,0.352,370.5,1.9,0.7,327.06,1.5,8.8,2.9,19.6,2.4,2.5,0.013,0.032,0.337,0.3
2005-08-24    05:35:22.5,30,wind,FF,230.97,-98.77,3.06,2502.54,11.6,28.9,-459.8,-534.3,-19,-15.7,-8.4,21.6,RH08,-0.976,0.026,0.218,579.1,0.8,1.7,123.30000000000001,2.7,3.2,3.1,2.8,7.1,4.4,0.003,0.014,0.214,1.3
2005-08-24    05:37:43.0,60,ace,FF,223.996,10.454,4.467,3414.54,9.6,24.3,-441.9,-533.4,-8.8,8.5,-9.7,31.7,RH08,-0.305,0.371,-0.877,137.3,0.9,3.1,1639.0800000000002,2.8,5,2.2,3.3,3.6,2.4,0.018,0.019,0.514,0.9
2005-08-24    08:24:22.5,50,wind,FF,230.839,-98.861,2.989,2928.42,41.7,15.6,-555.5,-615,-16,-24.8,13.3,15,RH08,-0.983,0.147,0.106,526.4,5.4,14.6,153.9,4.3,14,10.7,36.6,7.9,49.8,0.003,0.009,0.106,25.7
2005-09-02    13:39:45.7,60,ace,FF,226.032,23.125,-3.118,2300.34,5.4,10.5,-449.6,-524.3,-52.7,-76.5,-46.9,-33.2,RH08,-0.971,-0.234,-0.039,615.2,0.2,1,10.74,6.4,7.8,5.6,8.2,11.2,7.3,0.003,0.013,0.039,2.1
2005-09-02    13:50:13.5,30,wind,FF,220.838,-100.23,-3,2269.7999999999997,4.9,10.6,-424.2,-507.3,-16.8,-57.3,-44.1,-51.1,RH08,-0.995,-0.096,-0.006,587,0.6,1,29.28,4.7,6.5,10.6,12.2,9.6,15.6,0.002,0.019,0.006,3.8
2005-09-09    13:16:36.8,60,ace,FF,226.857,31.442,-8.718,2757.66,13,35.7,-349.1,-435.2,-27.4,-78.2,-17.6,36.1,RH08,-0.925,-0.275,0.263,498.6,1.5,3.1,150.54,5.9,18.6,2.9,10.7,6.7,15,0.007,0.02,0.256,2.9
2005-09-09    13:33:01.5,30,wind,FF,213.102,-94.032,-7.478,1632.6000000000001,13.7,30.1,-338.5,-479.5,-15.2,-91.8,-10.7,25.7,RH08,-0.919,-0.363,0.151,620.3,1.3,4.7,43.26,2.1,10.6,1.6,9.5,1.9,8.4,0.004,0.009,0.15,9
2005-09-11    00:57:55.5,90,wind,FF,211.513,-92.113,-8.37,1018.5000000000001,2.7,10.2,-785.7,-1051.5,-21.4,-112,-39.7,-18.4,RH08,-0.977,-0.199,-0.073,1163.7,0.3,0.9,22.02,11.6,25.3,7.2,26.2,34.5,31.2,0.006,0.026,0.072,5.3
2005-09-12    06:00:49.5,90,wind,FF,210.25,-90.397,-9.083,1380.48,0.4,1.6,-740,-1024.9,66.7,17.2,-1.5,95.4,RH08,-0.91,0.36,0.207,1047.8,0.1,0.1,47.1,17.6,20.9,25.9,34.3,25.5,39,0.012,0.026,0.204,5.4
2005-09-15    08:28:59.9,60,ace,FF,227.452,35.969,-12.913,2318.64,2.8,6.1,-546.5,-635.9,-12.3,-83,0.2,12.8,RH08,-0.592,0.776,-0.218,307.5,0.5,0.9,176.16,9,10.4,4.8,6.1,6.9,16.1,0.008,0.006,0.214,1.4
2005-09-15    08:36:31.5,40,wind,FF,207.31,-85.47,-10.8,1762.02,1.5,4.2,-536.3,-631,3.3,-27.2,-15.8,-39.5,RH08,-0.985,-0.165,0.05,683.7,0.1,0.7,21.119999999999997,12.8,10.3,10.2,11,5.8,5.2,0.003,0.018,0.05,3
2005-09-15    08:39:07.0,60,wind,FF,207.307,-85.467,-10.803,1760.52,1.5,4.4,-536,-633.1,3.9,-23.4,-15.5,-39.9,RH08,-0.98,-0.182,0.084,673.2,0.2,0.3,54.54,12.6,9.1,9.6,11.8,6.5,5.8,0.004,0.022,0.084,17.8
2005-10-05    10:23:07.5,20,wind,SF,199.52,-28.932,-17.46,2572.14,6.8,9.2,-311.5,-327.3,-10.2,-8.2,-22,-11.8,RH08,-0.513,-0.41,-0.754,179.5,0.3,0.4,1080.72,0.8,2.2,1.2,3.6,1.3,2.8,0.03,0.035,0.561,0.8
2005-10-08    06:11:40.7,60,ace,FR,236.393,39.253,-23.026,4822.259999999999,8.2,3.9,-622.9,-680.9,67.9,6.3,-103.1,-57.6,RH08,-0.621,-0.706,0.341,215.7,0.4,0.2,312,4.7,3.2,9.1,10.5,10.1,9.4,0.014,0.013,0.327,2.5
2005-10-13    19:15:01.5,30,wind,SF,197.4,2.309,-17.037,3046.62,3.7,5,-365.4,-377.8,-6.2,-13.8,-10.9,10.5,RH08,-0.999,-0.009,-0.039,410.8,0.2,0.1,22.02,5.3,2.6,11.4,4.2,1.9,2.3,0.001,0.022,0.039,2.1
2005-10-15    05:34:37.5,60,wind,SF,197.2,7.507,-16.721,3489.9,4.7,10.5,-299.4,-316.8,-31.5,-17.6,-0.8,-3.4,RH08,-0.513,-0.843,0.162,173.7,0.1,0.2,309.06,1.6,1.4,1.9,0.9,2.1,0,0.06,0.038,0.161,0.4
2005-10-24    21:52:52.5,60,wind,FF,198.294,41.267,-13.146,3127.8,22,30.4,-321.5,-329.6,-17.5,-23.3,-3.9,-0.4,RH08,-0.281,-0.225,-0.933,98.7,0.8,0.4,1883.34,1.4,2,0.9,1.5,1,1.2,0.027,0.024,0.433,1
2005-11-18    19:04:13.5,30,wind,SF,211.063,96.09,2.96,4284.360000000001,19.9,8.1,-321.3,-333.5,6.3,15.9,17.8,-9.9,RH08,-0.882,-0.164,0.441,292,1.1,0.7,598.8000000000001,0.8,2.2,1.7,4,2.9,2.9,0.008,0.016,0.41,0.4
2005-12-30    23:45:19.5,30,wind,FF,255.2,29.196,21.48,2525.82,2,3.1,-556.7,-580.9,-3.2,9.9,-14.4,-11,RH08,-0.981,0.182,0.073,619,0,0.1,32.1,2.7,1.4,2.2,1.5,3.3,1.6,0.003,0.016,0.072,1
2006-01-01    13:26:19.5,20,wind,FF,255.8,24.273,21.53,2658.6000000000004,5.2,9.4,-442.3,-478.1,-5.9,-8.3,0.9,50.4,RH08,-0.264,0.964,0.028,132.9,0.5,0.8,296.46,6.5,12.7,6.6,3.5,9.3,8.7,0.02,0.006,0.028,2.8
2006-01-01    13:28:38.7,60,ace,FF,226.049,-38.729,20.219,-50428.92,6,10.8,-437.6,-474,17.9,24.2,10.6,57.6,RH08,-0.039,0.98,-0.196,23.5,0.1,0.7,1943563.2000000002,4.3,7.1,5,9.7,4.2,6,0.018,0.004,0.193,3.2
2006-01-22    09:25:10.5,30,wind,SF,251.45,-47.072,17.41,4580.099999999999,7.4,8.6,-368.5,-380.5,0.9,-0.6,-3.1,-17.7,RH08,-0.764,0.333,0.553,285,0.1,0.4,1002.6,1.3,2.2,2.3,4.9,0.8,4.2,0.029,0.058,0.488,2
2006-01-24    23:38:43.5,10,wind,SF,249.79,-54.741,16.317,3775.98,6.1,8.6,-421.5,-444.3,20.8,1,-11.2,-24.2,RH08,-0.776,0.201,0.598,342,1,0.3,926.52,3.6,3.6,2.6,2.2,6.4,10.3,0.017,0.033,0.514,6.5
2006-04-07    20:03:49.5,40,wind,SF,198.316,8.136,-17.467,3161.3999999999996,4.7,6.9,-342.6,-358.8,0.9,5.9,4.5,11.6,RH08,-0.433,-0.804,-0.408,146.5,0.2,0.3,565.74,0.9,2.8,1,0.3,1.1,1.7,0.016,0.01,0.384,0.3
2006-06-12    07:26:05.7,100,ace,NN,238.313,-39.894,10.573,5681.7,6.3,3.7,-414.9,-399.3,-0.5,1.9,6,4,RH08,-0.425,0.898,-0.117,181.3,0.4,0.4,72.6,1.9,2,1.9,2.1,3.3,2.6,0.001,0.003,0.117,0.6
2006-07-09    20:40:10.5,30,wind,FF,263.23,-15.538,21.88,3404.76,3.5,8.1,-347.4,-426.8,-13.7,30.5,15.9,22.9,RH08,-0.852,0.524,-0.028,451.2,0.1,1.2,21.119999999999997,1.9,6.2,1.4,6.2,1.1,8.3,0.007,0.012,0.028,1.3
2006-07-28    10:56:51.0,90,ace,FR,225.553,-6.379,20.133,2674.32,5.4,2.5,-579.4,-635.5,70.1,27.6,-5.8,13.7,RH08,-0.989,0.148,-0.006,538.2,0.2,0.4,13.44,7.6,3.2,4.6,11.9,1.9,11.3,0.003,0.018,0.006,2.7
2006-08-15    16:25:16.5,30,wind,FF,229.891,-99.361,3.439,5496.12,10.9,19.4,-291.9,-300.7,-2.2,-7.6,-23.8,-42.3,RH08,-0.956,0.195,0.218,281.3,0.3,1,274.8,1,0.6,0.2,0.9,1.1,1.3,0.006,0.023,0.214,0.4
2006-08-17    06:33:22.5,90,wind,FF,228.233,-100.143,2.327,3311.34,16.6,28,-322.1,-346.5,-7.6,-18.1,9.7,13.5,RH08,-0.976,-0.217,0.017,380.1,0.9,1.1,45.96,2.5,1.4,3.9,1.4,1,2.4,0.004,0.017,0.017,0.9
2006-08-18    15:48:47.9,60,ace,FF,226.414,21.782,6.62,5544.24,6.7,7.5,-351.7,-403.8,10.3,2.4,4.1,16.1,RH08,-0.081,-0.494,-0.866,1.7,0.8,0.7,419276.64,1.7,2,1.7,2.8,2.2,3.5,0.018,0.03,0.524,31.4
2006-08-18    15:52:22.5,20,wind,FF,226.766,-100.504,1.356,-2819.7,6.7,9.8,-350,-396.4,12.4,-4.2,16,22.4,RH08,-0.098,-0.449,-0.888,35.2,0.3,1.8,1175.1000000000001,0.7,4.2,1.6,3.6,0.8,5.4,0.022,0.005,0.502,3.9
2006-08-19    09:38:49.5,30,wind,FF,226.02,-100.626,0.804,4194.3,14.9,21.8,-342.5,-361.1,-5,-16.6,-1.7,10.1,RH08,-0.942,0.28,0.184,373.3,0.6,1.3,157.98,1.5,3.6,1.8,3.3,3.1,5.6,0.009,0.02,0.182,1.5
2006-08-19    10:50:28.0,60,ace,FF,226.649,22.785,5.98,2249.64,7.1,15.1,-386.4,-444.7,23.1,25.2,-1.9,39.6,RH08,-0.615,0.321,0.721,369.7,0.8,2.3,699.66,3.9,5,4.2,7.6,6.8,9.8,0.016,0.01,0.558,1.4
2006-08-19    10:57:34.5,20,wind,FF,225.94,-100.608,0.784,3297.66,6.8,12.1,-396.6,-441.4,8.8,-7.7,15.1,49.9,RH08,-0.646,-0.12,-0.754,253.5,0.6,0.5,1006.8000000000001,2.5,2.1,4.1,3.4,3.7,3.1,0.02,0.004,0.561,1.4
2006-08-22    16:48:01.5,20,wind,FR,222.47,-100.079,-1.559,3267.1800000000003,5,3.3,-467.7,-487.7,-4.6,6.8,9,5.9,RH08,-0.978,0.009,0.207,424.3,0.1,0.2,137.82000000000002,2.1,4,3,1.8,3.1,0.9,0.004,0.032,0.204,1
2006-08-31    06:13:25.0,60,ace,FR,228.943,35.357,-3.932,3471.48,13.1,4.4,-410.6,-412,-11.9,6.3,-5.5,10,RH08,-0.945,0.108,-0.307,389.3,0.8,0.5,291.06,1.5,1.8,1,0.3,3.1,1.9,0.003,0.017,0.297,0.2
2006-09-03    23:28:05.5,60,ace,FF,229.496,37.542,-6.954,2918.46,7.4,15.4,-399.8,-453.6,-9,-32.1,-54.8,-29.7,RH08,-0.984,-0.078,0.162,498,0.4,1,75.36,1.7,3.1,2.5,3,2.3,4.5,0.002,0.009,0.161,1.1
2006-09-03    23:36:31.5,30,wind,FF,209.289,-87.42,-9.9,2587.92,7.2,13.4,-404.8,-454.5,-3.5,-24.4,-35.6,-12.2,RH08,-0.99,-0.009,0.14,508.7,0.2,0.9,52.74,2.3,3.7,10.5,5.2,6.9,4.6,0.003,0.019,0.139,1.5
2006-09-24    06:03:12.6,70,ace,FR,237.802,38.369,-20.238,3203.04,11.6,3.8,-509.8,-598,55.4,17.9,-56.4,-55.6,RH08,-0.998,0.009,-0.061,468.8,2.1,0.3,36.06,6.3,4.1,7,9.4,2.3,10,0.001,0.033,0.061,2.2
2006-09-24    06:17:16.5,250,wind,FR,200.563,-33.25,-18.46,2960.1,12.9,3,-473.7,-631.4,63.2,24.1,-50.6,-30.3,RH08,-0.995,-0.096,-0.028,418.5,1.5,0.5,14.399999999999999,7.7,15.3,21.4,12.1,8.4,16.1,0.001,0.01,0.028,0.4
2006-10-01    08:49:38.6,60,ace,FR,239.449,34.529,-22.976,-3468.36,5.9,3,-460.4,-579.1,-28.2,-15.5,-34,-19.8,RH08,-0.041,0.253,-0.966,45.9,0.4,0.7,682.9799999999999,6,15.5,6.7,5.6,7.1,6.6,0.011,0.002,0.337,2
2006-10-01    08:57:43.5,30,wind,FR,198.678,-7.046,-18.832,14536.14,6.5,2.7,-501.3,-568.2,-45.6,0.5,-47.6,-11.8,RH08,-0.149,-0.209,0.966,13.8,0.5,0.1,2273.46,8.1,3.8,4.8,3.4,2.3,7.6,0.024,0.017,0.337,1
2006-10-07    19:54:26.6,60,ace,FR,240.936,27.998,-24.224,3614.52,8.8,4.7,-472.4,-507.8,21.9,6.9,-32.9,-32,RH08,-0.992,0.009,0.128,424.5,1,0.3,42,1.7,2.2,6.6,5.3,6,7.2,0.004,0.023,0.128,1.5
2006-10-07    20:08:10.5,30,wind,FR,197.774,16.204,-17.637,3241.02,7.6,4.9,-476.5,-526.6,26.3,17.1,-15.9,-18.9,RH08,-0.998,-0.044,-0.039,386.1,0.2,0.2,39.78,3.8,3.4,3.8,1.2,5.4,6.1,0.002,0.027,0.039,4.5
2006-10-27    01:29:07.5,20,wind,FF,203.295,76.68,-7.75,3604.02,8.4,11.7,-351.6,-361.7,-8.7,-10.3,3.7,14.4,RH08,-0.814,-0.079,-0.575,292.6,0.4,0.3,767.52,0.9,0.6,6.2,0.8,1.3,0.9,0.028,0.043,0.501,0.7
2006-11-03    09:37:16.5,30,wind,FF,206.92,90.17,-2.32,3213.6000000000004,10.8,15.8,-336.7,-355.6,-5.4,-9.3,-12.4,-22.3,RH08,-0.97,-0.025,-0.24,397.5,0.5,0.4,192.6,0.4,0.6,3.3,1.4,1.5,0.7,0.006,0.046,0.235,1.8
2006-11-09    11:53:19.5,30,wind,FF,212.35,95.895,2.34,-12144.78,14.4,19.2,-302.6,-319.7,-5.9,-8.7,-8,-10.2,RH08,-0.11,0.467,0.877,16.4,0.9,0.9,345449.33999999997,2.3,1.3,3.2,1.1,2.2,1.6,0.033,0.022,0.514,1.1
2006-11-10    10:02:58.5,30,wind,FR,213.357,96.4,3.02,2198.46,7.3,4.7,-557,-593.7,54.3,18.3,-1.4,-27.3,RH08,-0.947,0.318,-0.05,504.1,0.7,0.3,122.82000000000001,5,5.4,12.5,12.7,8.4,16.9,0.021,0.063,0.05,8.6
2006-12-14    13:51:31.5,60,wind,FF,250.6,49.667,21.67,1484.88,0.8,2.7,-605.6,-899.9,7.4,112.4,-15,-49.2,RH08,-0.976,0.129,-0.173,1030.8,0.2,0.4,45.24,28.8,70.3,12,38.8,36.3,151.3,0.008,0.041,0.171,14.5
2006-12-14    13:51:56.8,70,ace,FF,228.048,-40.214,12.378,-2482.02,1.9,3.9,-596.2,-888.8,-17.8,146.2,-0.7,91.7,RH08,0.043,-0.206,0.978,72,0.3,0.8,525,18.2,12.7,22,25.3,18.8,26.5,0.012,0.002,0.286,4.3
2006-12-16    17:21:04.5,80,ace,FF,227.276,-39.64,13.805,2365.56,1.7,9.1,-564.1,-608.3,10.7,86.9,5.4,15,RH08,-0.818,0.523,0.24,563.8,0.3,1.5,158.22,4.6,2.1,2.8,3.5,3.1,5.2,0.009,0.014,0.235,0.8
2006-12-16    17:34:22.5,20,wind,FF,252.488,43.303,22.17,3086.22,2.6,4.3,-560.5,-617,2.6,75.9,-11.5,19.2,RH08,-0.47,-0.639,0.609,258.5,0.5,1.2,840.36,1.8,5.4,2.7,3.9,3.6,7.7,0.026,0.024,0.519,4.3
2007-02-11    20:01:31.5,30,wind,SF,218.962,-99.008,0.643,2334.2400000000002,1.7,4.3,-279.8,-309.9,-52,-22.2,-2.6,-9.6,RH08,-0.746,-0.663,0.061,246.3,0.3,1.3,83.58,2.6,4.5,2.1,6.8,1.5,6.8,0.012,0.014,0.061,4.6
2007-02-12    09:00:55.5,20,wind,FF,218.4,-98.932,0.202,3528.48,8.8,14,-316.7,-334.5,-12.5,-18.9,-7.3,-5.5,RH08,-0.99,-0.113,0.084,365.7,0.2,0.4,75.48,1.1,0.6,0.6,1.9,0.4,0.7,0.004,0.028,0.084,0.8
2007-03-18    09:44:16.5,60,wind,SF,198.683,-31.137,-18.797,3406.38,2.8,2.2,-445.7,-475.2,-8,-6.5,-0.6,-6.9,RH08,-0.228,-0.188,0.955,101.5,0.1,0.1,937.3199999999999,0.8,1.8,2.9,3.5,1.2,2.3,0.014,0.012,0.376,1.6
